SMILES,pchembl_value
NC1CCCCC1Nc1nc(Cl)cc(-c2c[nH]c3ncccc23)n1,7.7
CC(C)Nc1c(-c2ccc3[nH]ncc3c2)nc2ncccn12,7.7
COc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1O,7.7
Clc1cc(-c2c[nH]c3ncccc23)nc(NC2CCCCC2)n1,7.7
CCCCOc1ncnc2[nH]cc(-c3ccccc3)c12,7.7
O=C(O)c1nc2ccccc2c2[nH]c3c(Br)cccc3c12,7.7
O=C1NC(=S)S/C1=C\c1ccc2ncccc2c1,7.7
Cc1[nH]nc(C(=O)Nc2ccc(OC3CCN(C)CC3)nc2)c1/C=C/c1cccnc1,7.7
Fc1cccc(-c2cccc3[nH]c(-c4n[nH]cc4/C=C/c4cncc(CN5CCCC5)c4)nc23)c1,7.7
CC(C)Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3c2)c1,7.7
Cc1cn(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)C7CCC7)c6)nc45)nc23)cn1,7.7
Cc1ccc(-c2cccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(N)c6)nc45)nc23)s1,7.7
O=C(Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccccc6F)nccc5[nH]4)c3c2)c1)C1CC1,7.7
Fc1ccccc1-c1cncc2[nH]c(-c3n[nH]c4ncc(-c5cn[nH]c5)cc34)cc12,7.7
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)ccnc5[nH]4)c3c2)c1,7.7
CC(C)(C)C(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccncc6)ccnc5[nH]4)c3c2)c1,7.7
CN(C)Cc1cncc(-c2cc3c(-c4cc5c(-c6ccncc6)cncc5[nH]4)n[nH]c3cn2)c1,7.7
c1cc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCCC7)c6)nc45)cc23)ccn1,7.7
CC(C)(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccoc6)ccnc5[nH]4)c3c2)c1,7.7
COc1nc(C)nc2[nH]cc(-c3ccncc3)c12,7.7
COc1nc(C)nc2[nH]cc(-c3ccnc(C)c3)c12,7.7
[2H]C1([2H])Oc2ccc(/C=C3\N=C(Nc4ccccc4)NC3=O)cc2O1,7.7
O=C(Cc1ccccc1)Nc1ccc(NC(=O)Nc2nc3ccc(O)cc3s2)cc1,7.7
CO[C@@H]1CCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.7
CO[C@H]1CCCC[C@@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.7
CO[C@H]1CCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,7.7
COC[C@@H](CC(C)C)NC1=N/C(=C/c2ccc3ncsc3c2)C(=O)N1,7.69
N#C/C(=C\c1cccnc1)c1c[nH]c2ncccc12,7.68
O=C(Nc1ccc(N2CCC(F)(F)C2)nc1)c1n[nH]cc1C#Cc1cccnc1,7.68
Cc1n[nH]c2ccc(-c3cncc(O[C@H]4CCNC[C@H]4F)n3)cc12,7.68
CC(C)(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5ccncc5[nH]4)c3n2)c1,7.68
Fc1ccc(-c2cncc3[nH]c(-c4n[nH]c5ncc(-c6cncnc6)cc45)cc23)cc1,7.68
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)cncc5[nH]4)c3c2)c1,7.68
O=C(CC1CCNCC1)Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccncc6)ccnc5[nH]4)c3c2)c1,7.68
Cc1ccncc1-c1ccc2[nH]nc(-c3cc4ccncc4[nH]3)c2c1,7.68
CCNCc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)cncc5[nH]4)c3c2)c1,7.68
CS(=O)(=O)NCc1cc(F)cc(-c2cncc3[nH]c(-c4n[nH]c5ncc(-c6cncc(CN7CCCCC7)c6)cc45)cc23)c1,7.68
CO[C@@H]1CCCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.68
CO[C@@H]1CCCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,7.68
CCOC(=O)c1c(/C(C#N)=C\N)c2ccc(Cl)c(Cl)c2n1C,7.67
COc1ncc2cc(C(=O)Nc3cc(C(=O)NCc4cccc(Cl)c4)ccc3Cl)c(=O)[nH]c2n1,7.66
COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(I)c3[nH]c21,7.66
O=C(Nc1cccnc1)Nc1c[nH]nc1C(=O)Nc1ccc(C(F)(F)F)nc1,7.66
Cc1n[nH]c2ccc(-c3cncc(N4CCC(O)CC4)n3)cc12,7.66
FC1(F)CCN(Cc2cncc(-c3ccc4[nH]nc(-c5nc6c(N7CCCCC7)cncc6[nH]5)c4c3)c2)C1,7.66
Cc1cn(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)C(C)(C)C)c6)nc45)nc23)cn1,7.66
FC1(F)CCN(Cc2cncc(-c3ccc4[nH]nc(-c5cc6c(N7CCCCC7)cccc6[nH]5)c4c3)c2)C1,7.66
CCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)cncc5[nH]4)c3c2)c1,7.66
Nc1cc(-c2ccc3c(c2)CCO3)nc(N)n1,7.66
Nc1cc(-c2ccc3ocnc3c2)cc(N)n1,7.66
Cc1nc2ccc(/C=C3\N=C(NC45CC6CC(CC(C6)C4)C5)NC3=O)cc2s1,7.66
O=C1NC(N[C@H]2CC[C@H](O)CC2)=N/C1=C\c1ccc2ncsc2c1,7.66
O=C1NC(N[C@@H](CO)CC2CCC2)=N/C1=C\c1ccc2ncsc2c1,7.66
FC(F)(F)c1ccc2[nH]c(Nc3ncccn3)nc2c1,7.65
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,7.64
COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(Cl)c3[nH]c21,7.64
CCC(=O)Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6cccs6)cncc5[nH]4)c3c2)c1,7.64
CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccccc6F)nccc5[nH]4)c3n2)c1,7.64
CC(C)CC(=O)Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccncc6)cccc5[nH]4)c3c2)c1,7.64
O=C(Nc1cncc(-c2cc3c(-c4cc5c(N6CCCCC6)nccc5[nH]4)n[nH]c3cn2)c1)C1CCC1,7.64
CN(C)CCNc1cc(F)cc(-c2cccc3[nH]c(-c4n[nH]c5cnc(-c6cncc(N)c6)cc45)cc23)c1,7.64
O=C1NC(N[C@H]2CCCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,7.64
CO[C@@H]1Cc2ccccc2[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.64
CC1(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CCNC1=O,7.64
O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)c1c(F)cc(F)cc1F,7.63
O=C(Nc1ccc(OCCN2CCCC2)nc1)c1n[nH]cc1C#Cc1cccnc1,7.62
O=C(Nc1cccnc1)c1n[nH]cc1C#Cc1cncc(OC2CCNCC2)c1,7.62
O=C(Cc1ccccc1)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3c2)c1,7.62
Oc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)nccc5[nH]4)c3n2)c1,7.62
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccoc6)cncc5[nH]4)c3n2)c1,7.62
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)cncc5[nH]4)c3c2)c1)C1CCCC1,7.62
c1cncc(-c2ccc3[nH]nc(-c4cc5cccnc5[nH]4)c3n2)c1,7.62
c1ncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)cncc5[nH]4)c3c2)cc1CN1CCCC1,7.62
CC(=O)Nc1cccc(-c2n[nH]c3ncc(-c4ccc(O)c(O)c4)cc23)c1,7.62
Cc1ccc(C)c(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)c1,7.62
O=C(Nc1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1)N1CCOCC1,7.61
OCCNc1cc2cc(-c3cccnc3)ccc2cn1,7.6
COc1cc(C=C2SC(=Nc3ccccc3)NC2=O)ccc1O,7.6
CCCC(=O)Nc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,7.6
CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,7.6
CC(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,7.6
Cc1cc(=O)n2ccc(CN(C)C)c(O)c2n1,7.6
NC(=O)c1cccc(-c2cnc3[nH]cc(-c4ccccc4)c3c2)c1,7.6
CS(=O)(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,7.6
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,7.6
c1cc(-c2ccc3c(c2)OCO3)nc(Nc2ccc3c(c2)OCO3)n1,7.6
COc1ccc2c(c1)[nH]c1c3ccncc3cc(C#N)c21,7.6
COc1ccc2c3ccnc(C)c3n(CCCC(N)=O)c2c1,7.6
Cc1n[nH]c2ccc(-c3cncc(OCC4(F)CNC4)n3)cc12,7.6
CN(C)c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3n2)c1,7.6
CN(C)c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)ccnc5[nH]4)c3n2)c1,7.6
CCCC(=O)Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6ccoc6)cccc5[nH]4)c3c2)c1,7.6
O=C(Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6cccnc6)cccc5[nH]4)c3c2)c1)C1CCC1,7.6
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)ccnc5[nH]4)c3n2)c1,7.6
CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccncc6)nccc5[nH]4)c3c2)c1,7.6
CN1CCN(c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)CC7CCNCC7)c6)cc45)cc23)CC1,7.6
Cc1nc(NCc2ccoc2)c2c(-c3ccnc(N)c3)c[nH]c2n1,7.6
Cc1csc(CN(C)c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)n1,7.58
NC(=O)c1nc2ccc3ncnc(Nc4ccc(F)cc4Br)c3c2s1,7.58
Clc1ccc(CNc2nccc(-c3ccc4c(c3)OCO4)n2)cc1Cl,7.58
CCOC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1Nc1ccc(CN(C)C)cc1,7.58
COc1cncc(-c2cc3c(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)n[nH]c3cn2)c1,7.58
Cn1cc(-c2cc3c(-c4nc5c(-c6cccc(F)c6)nccc5[nH]4)n[nH]c3cn2)cn1,7.58
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccncc6)ccnc5[nH]4)c3n2)c1)C1CCCCC1,7.58
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccoc6)ccnc5[nH]4)c3n2)c1,7.58
COc1cccc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cccnc6)nc45)nc23)c1,7.58
CCNCc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6cccnc6)ccnc5[nH]4)c3c2)c1,7.58
CC(C)C(=O)Nc1cncc(-c2cc3c(-c4cc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3cn2)c1,7.58
CNCC(NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)c1ccccc1,7.58
c1csc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1,7.57
c1nc(NCC2CCOC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,7.57
COc1cccc2c1[nH]c1c3ccncc3cc(C#N)c21,7.57
COC(=O)CCCn1c2cc(OC)ccc2c2ccnc(C)c21,7.57
Cc1ccc(C(=O)Nc2c[nH]nc2C(=O)Nc2ccc(OCCN3CCCC3)nc2)cn1,7.57
CCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccc(F)c6)cncc5[nH]4)c3c2)c1,7.57
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccncc6)cncc5[nH]4)c3c2)c1,7.57
CC(C)C(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)nccc5[nH]4)n[nH]c3cn2)c1,7.57
CS(=O)(=O)NCc1cc(F)cc(-c2nccc3[nH]c(-c4n[nH]c5cnc(-c6cncc(CNCC7CCCC7)c6)cc45)cc23)c1,7.57
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4ccc(N)cc4)s3)cccc2s1,7.57
Cc1ccc(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)c(C)c1,7.57
O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2ncsc2c1,7.57
NCCOCCOCCOCCOc1ccc(NC2=N/C(=C\c3ccc4c(c3)OCO4)C(=O)N2)cc1,7.55
CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,7.55
Fc1cccc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCC(F)(F)C7)c6)cc45)nc23)c1,7.55
c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccnc6)ccnc5[nH]4)c3n2)c1,7.55
Cc1cn(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)CC(C)C)c6)nc45)nc23)cn1,7.55
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccc(Cl)s6)ccnc5[nH]4)c3n2)c1)C1CCC1,7.55
Fc1cccc(-c2nccc3[nH]c(-c4n[nH]c5ccc(-c6cccnc6)nc45)cc23)c1,7.55
c1cc(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(OCCN7CCCC7)c6)nc45)cc23)ccn1,7.55
Cc1ncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccncc6)cncc5[nH]4)c3c2)n1C,7.55
O=C1NC(Nc2ccc(F)cc2)=N/C1=C\c1ccc2c(c1)OCO2,7.55
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1c(F)c(O)c(O)c(O)c1F,7.55
c1cncc(-c2cc3c(-c4nc5c(-c6cccnc6)nccc5[nH]4)n[nH]c3cn2)c1,7.54
CCCCC(=O)Nc1cncc(-c2cc3c(-c4cc5c(-c6cccnc6)ccnc5[nH]4)n[nH]c3cn2)c1,7.54
CCNCc1cncc(-c2ccc3[nH]nc(-c4cc5cccnc5[nH]4)c3n2)c1,7.54
CN1CCN(c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)c7ccccc7)c6)nc45)cc23)CC1,7.54
O=C(Nc1cc2cc(-c3cnco3)cnc2cn1)[C@H]1CC[C@H](CO)CC1,7.54
CN1CC[C@@](C)(NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1=O,7.54
CCn1cc(-c2csc(-c3cncc(NC(=O)C4CC4)c3)c2)cn1,7.53
c1nc(NCC2CCCO2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1,7.52
COc1ncc2cc(C(=O)Nc3cc(C(=O)NCc4ccsc4)ccc3Cl)c(=O)[nH]c2n1,7.52
O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,7.52
CC(C)C(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccccc6F)cncc5[nH]4)c3n2)c1,7.52
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccccc6F)cccc5[nH]4)c3n2)c1)C(F)(F)F,7.52
CC(C)C(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccnc6)ccnc5[nH]4)c3n2)c1,7.52
O=C(Nc1cncc(-c2cnc3[nH]nc(-c4nc5c(-c6ccoc6)cncc5[nH]4)c3c2)c1)c1ccccc1,7.52
CC(C)(C)C(=O)Nc1cncc(-c2cc3c(-c4nc5c(-c6ccc(F)s6)nccc5[nH]4)n[nH]c3cn2)c1,7.52
COc1cccc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cccnc6)nc45)nc23)c1,7.52
Fc1ccc(-c2cncc3[nH]c(-c4n[nH]c5cnc(-c6cncc(CN7CCC(F)(F)C7)c6)cc45)cc23)cc1,7.52
FC1(F)CCN(Cc2cncc(-c3ccc4[nH]nc(-c5cc6c(-c7cccnc7)cncc6[nH]5)c4n3)c2)C1,7.52
FC1(F)CCN(Cc2cncc(-c3ccc4[nH]nc(-c5cc6c(N7CCCCC7)ccnc6[nH]5)c4n3)c2)C1,7.52
CCNCc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)nccc5[nH]4)c3c2)c1,7.52
O=C1NC(N[C@@H](CO)Cc2ccccc2)=N/C1=C\c1ccc2ncsc2c1,7.52
CN(Cc1cccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,7.51
O=C(O)c1nc2ccccc2c2[nH]c3c(Cl)cccc3c12,7.51
NC(=O)Nc1ccc(-c2cnc3[nH]cc(-c4ccc(O)cc4)c3c2)cc1,7.51
Oc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)cncc5[nH]4)c3n2)c1,7.51
Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccccc6F)nccc5[nH]4)c3c2)c1,7.51
O=C(Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(N6CCCCC6)nccc5[nH]4)c3c2)c1)C1CC1,7.51
c1csc(-c2nccc3[nH]c(-c4n[nH]c5cnc(-c6cncc(CN7CCCCC7)c6)cc45)cc23)c1,7.51
CC(C)C(=O)Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6cc(F)cc(CNS(C)(=O)=O)c6)cncc5[nH]4)c3c2)c1,7.51
COc1cccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,7.5
COc1cc(C=C2SC(=O)NC2=O)ccc1O,7.5
CC(C)CNC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,7.5
c1cnc2nc(-c3ccc4[nH]ncc4c3)cn2c1,7.5
CN(C)c1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1,7.5
CCOc1ccc(C=C2SC(=N)NC2=O)c(O)c1,7.5
NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,7.5
O=C(Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12)c1cccc(F)c1,7.5
NC(COc1cncc(-c2cc3cnccc3s2)c1)Cc1c[nH]c2ccccc12,7.5
N#Cc1cccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,7.5
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,7.5
Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,7.5
c1cnc2nc(-c3ccc4[nH]ncc4c3)c(NC3CCCCC3)n2c1,7.5
O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3[nH]ncc3c2)n1,7.5
N#Cc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1,7.5
COc1cccc2c1[nH]c1c3ccccc3nc(C(=O)O)c21,7.5
O=C1NC(Nc2ccccc2)=N/C1=C/c1ccc2c(c1)OCO2,7.5
Cc1n[nH]c2ccc(-c3cc(OC[C@H](N)Cc4ccccc4)cnn3)cc12,7.5
c1cc2[nH]c(-c3n[nH]c4ccc(-c5cncc(CN6CCCCC6)c5)cc34)cc2c(N2CCCCC2)n1,7.5
CS(=O)(=O)NCc1cc(F)cc(-c2cncc3[nH]c(-c4n[nH]c5cnc(-c6cncc(NC(=O)C7CCC7)c6)cc45)cc23)c1,7.5
CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Nc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,7.5
Cc1nc(N)c2c(C#N)c(-c3cccnc3)[nH]c2n1,7.5
Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1Cc1ccc(F)cc1,7.5
O=C1NC(Nc2ccccc2)=N/C1=C\c1ccc2c(c1)CCO2,7.5
Cc1csc(CNC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)n1,7.5
O=C1NC(N[C@@H]2COCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,7.5
CCOC(=N)c1nc2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2s1,7.48
COc1ccc2ncc(-c3cccc(/C=N/O)c3)n2n1,7.48
Cc1[nH]nc(C(=O)Nc2ccc(CN3CCCC3)cc2)c1/C=C/c1cccnc1,7.48
CCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccc(F)c6)ccnc5[nH]4)c3c2)c1,7.48
FC1(F)CCN(Cc2cncc(-c3ccc4[nH]nc(-c5cc6c(-c7ccccn7)cccc6[nH]5)c4n3)c2)C1,7.48
Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)ccnc5[nH]4)c3c2)c1,7.48
CN(C)Cc1cncc(-c2ccc3[nH]nc(-c4cc5c(N6CCCCC6)nccc5[nH]4)c3c2)c1,7.48
c1ncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccoc6)nccc5[nH]4)c3c2)cn1,7.48
COc1ccc(-c2n[nH]c3ncc(Nc4cccc(O)c4)cc23)cc1,7.48
CCSC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,7.48
O=C1NC(NC2CCCCCC2)=N/C1=C\c1ccc2[nH]ncc2c1,7.48
O=C1NC(Nc2ccccn2)=N/C1=C\c1ccc2ncsc2c1,7.48
N=C(OCc1ccccc1)c1nc2ccc3ncnc(Nc4ccc5c(c4)OCO5)c3c2s1,7.47
COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,7.47
CN(C)c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccs6)cncc5[nH]4)c3n2)c1,7.47
Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccccc6F)ccnc5[nH]4)c3c2)c1,7.47
c1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)ccnc5[nH]4)c3c2)c1,7.47
O=C(Nc1cncc(-c2cc3c(-c4cc5c(-c6cccnc6)cccc5[nH]4)n[nH]c3cn2)c1)C1CC1,7.47
CN1CCN(c2cccc3[nH]c(-c4n[nH]c5ncc(-c6cncc(CN7CCCCC7)c6)cc45)cc23)CC1,7.47
CS(=O)(=O)NCc1cc(F)cc(-c2cncc3[nH]c(-c4n[nH]c5ccc(-c6cncc(NC(=O)C7CCC7)c6)cc45)cc23)c1,7.47
Cc1nc(N)c2c(C#N)c(-c3cccc(F)c3F)[nH]c2n1,7.47
Cc1cc2cc(-c3cc(N)nc(N)c3)ccc2o1,7.47
CO[C@H]1CCCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.47
COC(=O)[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.47
Cc1ccsc1CNc1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,7.46
COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,7.46
NC(=O)c1nc2ccc3ncnc(Nc4ccc(Cl)cc4Cl)c3c2s1,7.46
O=C(Nc1cncc(-c2cc3c(-c4nc5c(-c6cccs6)nccc5[nH]4)n[nH]c3cn2)c1)C1CC1,7.46
CC(C)Nc1cncc(-c2cnc3[nH]nc(-c4cc5c(-c6ccccc6F)ccnc5[nH]4)c3c2)c1,7.46
O=C(Nc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6cccnc6)cncc5[nH]4)c3c2)c1)c1ccccc1,7.46
CN1CCN(c2cccc3[nH]c(-c4n[nH]c5ccc(-c6cncc(CN7CCCCC7)c6)cc45)cc23)CC1,7.46
CN1CCN(c2ccnc3[nH]c(-c4n[nH]c5ncc(-c6cn[nH]c6)cc45)cc23)CC1,7.46
COc1cncc(-c2ccc3[nH]nc(-c4cc5c(-c6ccoc6)nccc5[nH]4)c3c2)c1,7.46
NC1=N/C(=C\c2ccc3c(c2)OCO3)C(=O)N1,7.46
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1F,7.46
COc1ccc2c3ccnc(C)c3n(C)c2c1,7.46
CCCn1c2cc(OC)ccc2c2ccnc(C)c21,7.46
CCCCn1c2cc(OC)ccc2c2ccnc(C)c21,7.46
COC(=O)CCn1c2cc(OC)ccc2c2ccnc(C)c21,7.46
CC(C)(C)OC[C@H](NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1)c1ccccc1,7.46
COC(=O)[C@H](Cc1ccccc1)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.46
COC(=N)c1nc2ccc3ncnc(Nc4ccc(N(C)C)cc4)c3c2s1,7.45
COC[C@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,7.45
CCC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccc(F)c6)ccnc5[nH]4)c3n2)c1,7.44
CC(C)Nc1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6ccccc6F)cncc5[nH]4)c3c2)c1,7.44
c1cncc(-c2ccc3[nH]nc(-c4nc5c(-c6cccnc6)nccc5[nH]4)c3n2)c1,7.44
COc1cccc(-c2ccnc3[nH]c(-c4n[nH]c5ccc(-c6cccnc6)nc45)nc23)c1,7.44
Nc1cc(-c2ccc3occc3c2)nc(N)n1,7.44
NC(=O)c1cc2c(-c3ccc(C(=O)NCc4ccccc4N)s3)c(Cl)ccc2s1,7.44
COC[C@@H](CC(C)C)NC1=N/C(=C\c2ccc3ncsc3n2)C(=O)N1,7.44
Cc1ncc2cc(C(=O)Nc3cc(C(=O)NC(CCN)c4ccccc4)ccc3Cl)c(=O)[nH]c2n1,7.43
COc1ccc(C(=O)Nc2cncc(-c3cc(-c4cccnc4)cs3)c2)c(F)c1,7.43
CCOC(=O)c1cnc2ccc(-c3ccnc(N)c3)nc2c1N[C@H]1CC[C@H](CN2CCOCC2)CC1,7.43
Cn1ncc2cc(/C=C3\N=C(NC4CCCCCC4)NC3=O)ccc21,7.43
CCN(Cc1cccs1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12,7.42
